PostalCode,HashCode,Age,Gender,Payment Method,CustId,LastTransaction,ChurnDate
33149,7po3yYKG,48,female,credit card,666,2011-02-16 22:01:09,
78662,ciyztJx7,43,male,credit card,667,2012-08-20 10:23:42,
58968,TswO1yYT,36,male,credit card,668,2012-03-23 13:46:56,2013-08-02 10:35:45
69095,ZZ7rw34u,22,weiblich,credit card,669,2013-06-10 18:07:16,
10807,3WW2RIh0,62,male,credit card,670,2012-07-12 2:18:29,2013-10-10 14:23:32
48179,VBdUMH6m,43,male,credit card,671,2011-12-03 9:10:09,
41039,I6qhUCCn,42,weiblich,credit card,672,2013-02-11 7:24:07,
46123,jM5B2Oy6,22,male,cash,673,2013-11-12 1:30:51,
50442,GfCBBftm,64,male,credit card,674,2012-09-13 7:05:43,2013-03-20 17:53:43
40841,rRigKXZl,34,male,cheque,675,2011-12-20 0:36:32,
37897,hWwmr5HF,42,female,credit card,676,2011-08-31 6:51:51,2013-07-30 13:24:00
48497,210LCbHt,19,female,cash,677,2010-12-20 3:22:56,2012-01-14 11:30:00
69730,sS2vCT52,36,male,credit card,678,2012-10-02 18:36:10,
29475,fQVWJq3J,39,male,credit card,679,2013-05-30 23:32:13,
67645,irm9nykP,83,male,credit card,680,2011-09-23 20:55:45,2012-11-22 14:05:47
30163,ofLXWIrf,28,female,credit card,681,2012-05-21 17:43:02,
44961,DccmZtIo,68,male,cash,682,2011-09-10 3:58:49,2012-10-23 10:05:50
44647,t70fywzH,48,male,credit card,683,2012-10-19 2:15:19,2013-01-14 16:38:18
82609,pCUO5AGa,60,female,credit card,684,2011-12-22 13:39:52,2012-03-28 13:15:52
16529,Zqrmm6Jw,76,male,credit card,685,2012-02-28 23:36:16,2013-02-04 0:25:24
55044,HjX4YiFL,50,female,cheque,686,2011-07-01 3:12:40,2012-02-25 21:18:20
61102,xE1iyLHy,21,female,credit card,687,2012-04-26 19:40:16,
86102,99G9OUES,46,female,credit card,688,2010-10-17 9:01:52,
49061,xj6Zgj6j,35,weiblich,credit card,689,2013-08-20 2:43:36,
40411,JtQrYJwi,27,male,cheque,690,2012-08-07 7:58:33,
58408,EslM5G94,39,male,credit card,691,2012-09-13 15:35:33,
53729,z2Rmelov,61,male,credit card,692,2012-10-21 23:33:00,2013-08-08 15:58:25
33908,RWRfvJjq,20,female,credit card,693,2011-11-30 22:10:40,
66781,kYI12cAZ,22,female,credit card,694,2013-07-01 10:23:47,
89052,bbY8Fobr,53,female,credit card,695,2011-06-18 23:05:08,2011-07-27 18:29:09
42188,vXlDIOis,20,male,cash,696,2013-09-02 15:43:10,
42900,yqcZ35WH,34,male,credit card,697,2012-09-05 9:00:27,
50234,v68rHD96,52,male,credit card,698,2012-07-14 13:19:38,2014-04-02 15:49:14
67018,4w0WWg2R,36,male,credit card,699,2012-05-20 21:03:37,
27575,UFFbeEhx,52,female,credit card,700,2011-07-05 11:15:39,2011-09-07 0:35:16
51401,n6jgalc6,28,male,credit card,701,2013-01-24 6:54:22,
26401,XLvx37Vw,40,male,credit card,702,2012-11-21 15:37:09,2013-07-14 5:50:34
49118,sVoaunIJ,32,male,credit card,703,2012-07-11 4:36:22,2013-04-18 9:41:26
50694,kauPYUXF,18,female,credit card,704,2012-12-06 7:16:17,
65104,MjSWItFY,22,female,cheque,705,2012-05-11 6:33:27,2012-12-06 7:32:33
39544,iHZMq1Dw,81,male,credit card,706,2011-08-20 20:06:44,
36898,jKJHI0CQ,52,female,cash,707,2012-04-12 18:32:03,2013-04-11 23:06:52
52874,6FH0rCkG,76,female,credit card,708,2011-01-24 22:34:44,2014-01-15 0:26:55
51970,OHIF3ecs,43,male,credit card,709,2012-10-09 23:58:51,2013-03-15 0:10:47
64819,cIvQkgwM,23,male,credit card,710,2012-04-05 22:40:36,
63650,g5E0bl15,34,male,credit card,711,2011-04-11 4:46:45,
42954,dXngQAKL,38,female,credit card,712,2011-12-03 16:54:14,
32199,SswVQQan,33,female,credit card,713,2011-11-28 19:58:50,2012-03-31 7:14:31
63542,1rZ9h8m4,48,male,cash,714,2012-04-21 18:39:50,2012-11-08 8:24:00
77703,QEWjfNrr,41,male,cash,715,2011-11-18 0:40:41,2013-02-12 17:39:54
79357,vlxRfaAW,78,male,credit card,716,2011-08-31 7:27:35,2013-06-19 5:16:26
46667,FPZMcUao,51,female,credit card,717,2012-03-18 7:20:54,
46028,QC0PxkTj,42,male,credit card,718,2012-10-08 0:47:53,
30342,k724vTmh,72,male,cash,719,2011-02-03 20:03:10,2011-05-23 8:33:32
57700,5oVbIxrx,20,female,cash,720,2011-10-23 21:46:25,
64284,Ok4kXMgV,69,male,cash,721,2011-03-26 11:25:26,2011-06-20 3:04:25
34370,mER1zSfB,37,male,cash,722,2011-04-19 2:25:54,2012-05-13 6:04:19
52589,LhERqe5J,45,female,credit card,723,2011-03-17 2:13:45,2012-07-23 21:08:07
33541,0D0bfb8u,77,female,credit card,724,2011-01-07 22:41:01,2011-03-15 17:12:24
57524,0jaf6gIe,79,male,credit card,725,2011-04-22 17:13:14,
40655,uCiES69C,56,male,credit card,726,2012-03-30 8:04:52,
84612,4n3ks5VY,44,male,credit card,727,2012-10-05 20:27:08,
27870,dFKJcT7m,30,male,cash,728,2012-09-13 20:17:06,
60075,lJC8cDTW,50,female,cash,729,2011-10-30 10:01:32,
53043,PtELzyxg,57,male,cash,730,2010-11-12 19:14:38,2011-05-04 21:13:54
37886,LXKILJTG,42,male,credit card,731,2013-03-06 11:16:16,2014-03-08 7:55:34
87301,Yl0ue0eM,64,female,cash,732,2011-05-17 1:12:43,2013-05-14 16:06:00
49269,dtH1ihHJ,50,weiblich,cash,733,2012-09-30 9:02:36,2013-09-24 19:42:52
38072,CUvQEq7g,28,male,cash,734,2012-10-19 5:07:22,
65029,t4NN8r4z,50,mänlich,cash,735,2013-06-18 10:49:11,2014-04-01 8:12:52
43119,b9Dn6Xb4,41,female,credit card,736,2012-05-19 5:28:20,2012-10-02 11:27:26
53130,ZZ7rw34u,64,female,credit card,737,2011-02-08 17:14:49,2011-08-11 8:27:01
61905,MC2LD1Ms,81,female,credit card,738,2012-06-03 9:53:20,2013-10-20 7:53:51
53376,dtH1ihHJ,48,female,cash,739,2011-12-26 2:19:59,2013-09-24 18:18:06
64542,fOuMHIH0,84,male,credit card,740,2011-11-01 21:22:58,
34249,YliWRuTy,29,male,credit card,741,2012-03-14 9:07:29,
11286,TjL385ah,26,mänlich,cash,742,2013-05-19 9:15:42,
76021,1L33JVVK,42,female,credit card,743,2012-01-31 12:36:16,2013-06-27 22:37:37
33216,kqenXy0G,40,female,credit card,744,2010-11-03 9:39:10,2012-06-30 20:34:53
63945,JZWWtfKn,79,male,credit card,745,2011-09-08 18:31:40,
62107,RDqQR6Xo,70,male,credit card,746,2011-12-24 4:09:57,2013-01-01 9:59:22
83142,fIIM6VM5,51,male,cheque,747,2010-08-31 10:15:47,2011-04-02 18:45:44
41329,uBiX2XWM,24,female,cheque,748,2011-02-22 6:27:48,2014-03-30 20:45:48
43452,9OAhFH6n,17,female,credit card,749,2011-11-08 8:01:35,
64133,QBldBkBq,17,male,credit card,750,2012-04-17 18:32:14,
49927,oXY8wGdL,18,male,credit card,751,2012-09-27 2:19:08,
32767,62jGqDaT,45,male,credit card,752,2013-01-01 8:18:45,
56563,AbTaRbkz,51,male,cash,753,2011-11-15 23:15:00,2014-03-22 15:15:13
32837,WRQSfr85,17,male,credit card,754,2012-03-28 8:32:17,
91027,jtT33Ykn,74,female,credit card,755,2011-06-07 18:40:19,2013-03-23 7:44:04
33983,dYQHApCw,35,female,credit card,756,2011-03-14 4:12:07,2012-03-03 13:59:36
60732,bjRZxSES,19,mänlich,cash,757,2012-12-01 15:58:03,
65557,8QI6TD3s,24,male,credit card,758,2012-11-20 4:33:59,
28595,yk7RmqC3,58,male,credit card,759,2012-11-24 1:01:50,
72772,mKaYvZby,45,female,credit card,760,2011-10-11 23:59:24,2011-12-10 8:24:58
28553,mgyVZXbh,43,female,credit card,761,2011-01-03 14:34:23,2011-10-11 3:01:44
80391,RziSbNhF,76,female,cash,762,2011-08-11 23:18:52,2012-12-14 17:14:26
36933,NAdFk1Tr,58,female,cash,763,2012-09-24 8:55:33,
39032,nOqAPzqj,33,male,cheque,764,2013-03-17 6:47:09,
62427,tpxwJRrU,81,male,cash,765,2010-04-04 19:20:18,2012-08-22 5:38:22
49337,b8SO66Si,20,female,credit card,766,2012-08-25 13:34:48,
77479,sRQ1SlHw,52,male,cash,767,2011-06-29 15:37:24,2013-01-31 8:38:53
26537,I1loIbea,22,male,cash,768,2012-04-01 17:00:08,
30900,QW3zS8Uk,18,female,credit card,769,2012-07-25 6:06:36,
69102,w5494UNZ,65,male,cash,770,2012-08-27 21:44:10,2012-12-27 15:14:53
52589,O9eRgULL,17,female,credit card,771,2013-02-18 23:32:25,
38976,ghQ7LDsC,29,female,credit card,772,2012-11-01 16:39:08,
43258,joEpLf0I,72,female,credit card,773,2011-04-11 1:17:20,2012-12-09 1:02:10
46951,fya0KpSq,39,male,cash,774,2012-02-16 5:53:08,2012-09-19 18:46:41
48264,ewFKv4hj,33,male,cheque,775,2013-12-04 13:59:36,2014-01-01 18:15:11
63369,90b2hpAW,52,mänlich,credit card,776,2011-10-19 18:37:34,
49306,VfhBsG5n,62,male,credit card,777,2012-11-22 0:36:05,
62064,XE5S1xe9,17,male,credit card,778,2012-12-02 18:53:11,
30018,aBtmalCM,30,female,credit card,779,2012-05-21 21:12:53,
43859,wRix0FdL,30,female,credit card,780,2011-10-31 4:24:22,
62682,sUcNBw7u,59,female,cash,781,2011-11-20 11:34:16,2012-09-08 3:07:08
54206,J3TZwtTB,40,weiblich,cash,782,2013-05-08 21:17:33,2014-01-09 11:20:16
38655,dKjQRsZi,26,male,credit card,783,2012-10-03 15:05:43,
48891,HffKh3gn,51,weiblich,credit card,784,2013-06-21 13:12:58,2014-04-03 16:35:18
58251,R2bV1P8j,59,male,credit card,785,2012-05-24 7:51:19,
78942,gG2mF06W,30,male,credit card,786,2012-10-06 22:28:06,
43132,pPtaNhzB,54,male,cash,787,2011-09-17 14:21:05,2012-09-06 14:50:08
52829,VUm2JBxY,39,mänlich,credit card,788,2013-06-10 22:10:51,
70737,XMDsRKKc,37,male,credit card,789,2012-12-14 6:43:32,
49215,qgfMTEmo,37,female,cheque,790,2011-11-11 2:02:38,2012-03-22 16:53:17
54257,Q8sH3k5x,43,female,cash,791,2011-06-25 0:49:30,
78568,BYv0hFhr,42,male,cash,792,2010-10-26 19:56:57,2010-10-28 22:42:00
54019,zPlL3DcR,36,male,credit card,793,2012-06-24 22:15:56,
32241,Z3hU8hN5,43,male,cash,794,2011-05-31 17:11:31,2014-02-16 12:13:32
47569,iDJc56xm,30,female,credit card,795,2013-01-06 3:33:26,
39697,Ax20kLFg,38,female,credit card,796,2011-07-13 8:32:36,2011-09-03 20:53:19
86731,84hLtkHj,67,female,credit card,797,2012-07-16 15:23:33,2013-01-25 5:37:27
62937,JtQrYJwi,18,male,credit card,798,2012-09-02 19:32:27,
47804,IMysMbpl,71,male,cash,799,2011-02-26 13:25:16,2013-09-18 21:30:38
23746,cujNb6GQ,45,male,cheque,800,2012-02-18 4:25:40,2013-01-30 23:30:41
73437,ui2eoGFc,59,female,credit card,801,2010-12-09 6:04:43,2011-09-16 23:13:42
61534,HdccLHtu,39,weiblich,credit card,802,2013-09-23 0:18:25,2014-02-16 11:14:31
60310,0gRpzmdn,41,male,credit card,803,2012-07-21 20:14:59,
65092,FtGlaAO8,70,male,cash,804,2011-10-26 0:01:17,2013-10-31 19:22:25
24626,LysE8Bjg,31,male,cash,805,2013-01-02 1:46:02,2013-12-19 15:29:27
51913,BOl2gvcX,91,male,credit card,806,2011-08-14 13:28:10,2012-01-03 4:05:36
24389,3dMh98zG,59,mänlich,credit card,807,2013-01-30 16:52:50,
59259,cQxVAmeI,47,male,credit card,808,2012-07-17 9:32:29,
44254,foJr9t5u,56,female,credit card,809,2011-01-22 20:26:40,2013-06-25 2:52:46
30851,betRn5YN,44,male,cash,810,2011-11-17 14:18:21,
51526,AHHxc9kM,78,male,credit card,811,2011-07-19 6:26:29,2012-07-20 4:02:07
33921,rxi2psQB,35,female,credit card,812,2011-03-03 22:14:49,2011-03-12 23:14:00
53939,bItyHa6q,27,male,credit card,813,2013-08-18 20:20:05,2013-12-09 18:19:05
52925,qERLGCdj,57,male,cash,814,2011-06-06 6:31:43,2011-10-22 2:37:44
61009,zhkSv1Ke,21,male,credit card,815,2012-06-25 1:26:20,
62584,UzKcxBaP,53,male,credit card,816,2013-03-06 20:13:14,
60803,9FL9XdqV,90,female,credit card,817,2012-01-27 6:49:09,
26753,iXGT9vAo,32,mänlich,credit card,818,2013-09-23 6:20:24,2014-02-02 13:00:58
60180,3bgeC6rr,41,female,cash,819,2012-03-14 19:57:16,2013-08-23 23:23:15
55954,2d934Bu7,47,female,credit card,820,2011-12-05 12:56:03,2013-01-26 11:54:15
27168,BtCY2Neh,90,male,credit card,821,2011-10-24 17:23:29,2012-12-17 23:35:54
43205,z0VM3gps,72,male,cash,822,2011-09-26 2:37:52,2013-10-16 19:08:03
41534,9SmKpcM1,42,male,cash,823,2011-04-18 12:35:51,
64283,atMTm4DU,59,male,cheque,824,2011-05-14 3:22:44,2013-08-15 10:51:43
58383,v0VSwLW8,29,female,cash,825,2012-12-23 5:31:45,
66555,U87clKzw,39,male,credit card,826,2012-11-11 22:53:41,
69803,t6LssDc4,41,female,cheque,827,2012-04-04 21:14:05,
58653,efYQpP8S,28,female,cash,828,2011-04-11 19:09:05,2012-02-24 10:39:22
41811,6hJExwDv,72,weiblich,credit card,829,2013-10-21 8:31:26,2014-02-12 17:04:34
47473,VVYiedd1,45,female,cheque,830,2012-02-28 17:51:17,
34700,LjEwgghy,26,female,credit card,831,2013-08-08 22:54:11,
30742,sBQiXOZp,29,female,credit card,832,2013-08-06 9:50:20,
66489,PxF8RGF9,28,female,credit card,833,2012-08-08 8:48:08,
61250,Lp7fHHX7,21,male,credit card,834,2012-02-03 7:15:12,2014-03-29 6:18:30
49624,G35yodto,40,mänlich,credit card,835,2013-04-10 11:43:43,
58513,FGIAqKvd,85,male,credit card,836,2012-01-05 11:02:41,
48561,R9WZiAue,50,female,credit card,837,2013-02-26 7:22:14,
66510,qdshQwdW,21,male,credit card,838,2012-09-28 18:37:03,
37971,GgEMzGeT,60,female,credit card,839,2010-12-26 17:27:25,2011-01-26 15:05:57
27734,gLLx35l1,76,weiblich,cash,840,2012-12-26 6:26:59,
49560,oTZDktHt,84,female,credit card,841,2011-12-24 8:36:55,2012-03-15 14:50:17
42646,vaBGs2wG,49,female,credit card,842,2012-02-12 0:34:04,2012-12-11 22:23:10
64855,pXvDL0bK,39,female,cash,843,2011-10-04 20:38:20,2012-09-30 17:09:34
70783,UAIsrQB1,17,male,credit card,844,2012-10-25 9:53:02,
23851,UtVqhmSO,54,female,credit card,845,2010-08-31 15:40:41,2011-04-21 21:29:26
48600,kXtbwzs3,64,mänlich,cash,846,2013-05-03 15:49:14,
66295,kauPYUXF,32,male,cash,847,2012-11-26 9:08:41,
63033,VUQa3oh2,35,male,cash,848,2013-02-10 5:41:36,
28003,wYWMkBR1,34,mänlich,cash,849,2013-02-04 21:09:36,
99999,kFRWAgVk,33,female,credit card,850,2012-01-05 19:10:55,2012-10-26 19:21:55
50974,XWHLfcAs,22,male,credit card,851,2012-11-06 7:20:28,
43939,VsbDHkXI,73,female,cheque,852,2012-04-02 2:32:22,2013-05-23 0:06:39
76903,oHbgmBfM,39,male,credit card,853,2012-02-08 19:10:57,
44793,G1c0kZqQ,47,female,cash,854,2012-06-13 12:31:39,2012-10-10 18:46:04
53954,Kk9r7cFY,26,female,credit card,855,2013-10-07 3:18:49,
42615,C6ydBL3k,67,male,cash,856,2012-01-02 17:17:35,2012-04-08 19:42:28
46698,Xl4Rzb3l,52,male,credit card,857,2013-07-08 10:49:02,
54270,vtqPRomS,23,female,credit card,858,2013-02-17 5:16:40,
66121,0JhOQ8Qd,61,female,cash,859,2012-07-19 13:57:16,2013-05-17 20:05:10
51185,zD2BIz5J,55,weiblich,credit card,860,2013-04-07 0:26:40,
59439,cujNb6GQ,71,male,cheque,861,2012-07-05 13:50:20,2012-07-28 12:33:08
56726,M7k3Q56M,42,female,credit card,862,2011-07-08 16:57:23,
63864,PtELzyxg,42,male,credit card,863,2013-04-16 14:38:54,
40400,ORbs0Lvf,69,female,cash,864,2012-02-03 18:48:54,2012-06-22 5:10:05
59787,CG3hseQg,34,male,cash,865,2012-11-27 16:56:30,
23320,hrYVKtik,20,female,credit card,866,2012-11-10 15:58:52,
49695,8TyhrvGv,86,male,credit card,867,2011-07-19 7:35:11,2012-12-07 9:13:52
24888,40xiWgv9,44,male,cheque,868,2012-12-07 2:54:04,2013-08-01 9:07:22
50237,iD6rf8X0,83,female,cash,869,2012-02-27 8:16:17,2014-01-04 13:35:53
70795,K2SwvDUq,25,male,credit card,870,2012-11-20 15:00:31,
39874,4SM4YBZJ,45,male,cash,871,2011-01-25 10:17:05,2012-05-31 19:01:50
50286,KHQtO7w3,19,male,credit card,872,2012-10-11 21:14:18,
53800,irdKbEjp,45,male,credit card,873,2012-12-04 20:53:59,2012-12-09 18:45:05
16287,ZWllOgnR,43,female,credit card,874,2011-03-29 3:37:27,2012-08-19 0:40:51
36385,b6OHSgJp,31,male,credit card,875,2013-05-16 0:21:06,
43806,YliWRuTy,90,,cash,876,2011-07-20 7:27:29,2013-06-18 15:21:04
52813,vlxRfaAW,20,male,credit card,877,2012-09-05 22:12:16,
47047,a2PoJ8ki,56,mänlich,credit card,878,2012-12-08 9:01:38,
39874,xO44WLs3,61,female,credit card,879,2011-05-08 7:53:39,2013-11-16 3:53:05
64312,K6kMxuJP,20,male,credit card,880,2012-02-07 17:15:10,
39757,hf5hPzp3,25,female,credit card,881,2012-09-18 2:27:41,
51205,fwjpXA4a,45,mänlich,cash,882,2012-12-15 1:20:16,2014-01-21 10:32:59
54545,Rv3TbHnx,38,female,credit card,883,2012-06-14 23:48:52,2013-11-07 7:34:03
60887,0JhOQ8Qd,37,male,cheque,884,2012-01-16 19:46:46,2014-01-02 23:46:25
46154,0umdDpXY,44,male,credit card,885,2012-08-01 16:56:21,
50300,9g6VmGea,51,mänlich,credit card,886,2012-09-21 5:00:48,
52384,QEKAlp1B,27,male,credit card,887,2012-10-25 9:07:20,
77948,GVyk9T3k,42,female,cash,888,2011-11-20 9:11:32,2012-04-03 23:55:35
60214,kPllLZRN,37,male,credit card,889,2012-05-24 21:40:30,
62265,iQ7emDBS,20,male,cash,890,2012-11-10 8:04:45,
36295,Hps22IPl,55,female,credit card,891,2011-03-08 4:54:50,
45682,goLdUeh8,64,male,credit card,892,2012-11-12 4:31:03,
35853,hydgaqUB,56,male,credit card,893,2011-11-18 11:52:56,
56713,QEWjfNrr,66,female,cash,894,2011-12-16 0:59:46,2012-01-11 2:30:37
78832,QbYO4GWz,69,female,credit card,895,2012-04-19 2:21:27,2013-08-19 5:55:10
48859,luwY0LvJ,89,male,cash,896,2012-09-12 5:28:35,2013-04-30 8:32:51
50719,7N8iQldz,41,male,credit card,897,2012-12-04 0:06:02,2014-04-02 22:42:11
45436,Xs7QOvjj,48,male,credit card,898,2012-07-01 14:19:32,
59830,4pEvG68d,38,male,credit card,899,2012-08-01 5:27:36,
52214,ClU1K8pr,38,male,cash,900,2011-11-04 23:37:44,2014-01-12 5:22:08
39913,Xs7QOvjj,67,male,cash,901,2011-03-02 19:54:50,2011-09-24 22:04:41
94741,zfK9yoyR,87,male,cheque,902,2011-07-12 19:12:01,2013-11-22 17:59:53
65985,vLgIg5Nz,29,male,cash,903,2013-04-19 14:32:38,
34487,BAPZtsPS,51,female,credit card,904,2012-01-04 20:15:29,2012-07-04 13:22:45
71111,y1nBm0uq,31,male,credit card,905,2012-11-16 6:48:30,
62628,Ewp7EdBm,34,female,credit card,906,2011-08-13 2:54:08,2013-03-30 0:30:02
50469,HdsDet1B,32,male,credit card,907,2012-07-12 21:58:23,
62144,w6dAdH77,26,female,cheque,908,2010-10-09 19:03:10,
96532,jUNaG3EC,65,male,credit card,909,2013-02-08 2:39:23,
88362,8wYtDBo8,43,male,credit card,910,2012-09-05 0:00:30,
66250,w6dAdH77,45,female,credit card,911,2012-03-26 5:43:21,2014-01-09 12:13:40
43336,BYv0hFhr,57,female,cash,912,2012-11-09 8:28:30,
51215,5axdrhwL,34,male,credit card,913,2013-07-03 21:42:43,2013-10-20 11:22:08
63802,GRGGenRP,18,female,credit card,914,2013-07-07 3:45:14,2013-12-27 3:51:03
49261,GJLsfnUz,70,female,cash,915,2012-03-03 20:38:57,
39868,wCMq8WUK,75,weiblich,credit card,916,2012-06-18 17:13:47,2013-06-06 5:11:54
53698,bfskXmFM,46,female,credit card,917,2012-07-04 22:33:15,
22184,bfpKdP3O,24,male,credit card,918,2012-08-16 17:21:41,
29665,k9ml4Bd6,52,male,credit card,919,2012-03-03 14:48:34,
60633,w6dAdH77,48,female,cash,920,2011-04-16 9:43:55,
24913,FcPvi0wk,27,female,cash,921,2011-05-03 16:16:58,2014-04-02 0:42:36
44612,6JVHkI4k,,male,credit card,922,2011-03-10 4:47:03,2013-06-15 13:26:33
70311,oTZDktHt,26,male,credit card,923,2013-05-15 16:43:46,
55530,imiE2Rrp,57,male,cash,924,2010-12-11 16:46:24,2011-09-06 3:53:04
75966,yk7RmqC3,66,female,credit card,925,2012-09-24 1:22:03,2012-12-19 22:54:36
47306,G66jrlyT,49,male,credit card,926,2012-09-12 6:27:58,
40078,dDRvI9e4,55,female,credit card,927,2012-01-18 19:07:57,
44189,7kwn6nI9,24,female,cash,928,2012-01-25 2:52:21,2013-10-17 9:39:18
42056,PF1a3dGy,63,female,cash,929,2012-06-18 6:31:09,
53755,eratuthF,52,female,credit card,930,2012-02-14 3:28:54,2013-12-07 6:48:44
53609,xSUlYQCo,25,male,cash,931,2012-07-09 9:08:57,
64043,zD2BIz5J,30,female,credit card,932,2012-04-01 4:18:55,
35219,ufHs8J2Z,63,male,cheque,933,2012-09-26 9:44:33,2013-12-03 19:35:42
40901,nb9g7vXm,76,female,credit card,934,2012-01-12 4:12:29,2013-12-11 3:01:53
46854,jvjbHoQf,69,weiblich,cheque,935,2012-05-18 4:12:20,2012-11-01 6:38:06
20288,TFZ5Tj3Z,43,female,cash,936,2011-10-26 9:28:44,2012-08-11 20:04:04
58915,8dN88tYa,42,male,credit card,937,2013-03-26 15:50:24,
13641,nF8oEZ6Z,51,male,credit card,938,2013-02-19 1:32:45,
45679,Do9rtazl,44,male,credit card,939,2012-08-24 13:23:33,
62790,cFx3l7xM,51,male,credit card,940,2013-06-09 13:18:35,
77176,X3YpANiF,30,male,credit card,941,2013-09-22 12:23:03,
55516,Xp4OigA4,48,mänlich,cheque,942,2013-05-23 20:38:23,2013-11-13 17:57:14
30225,1ImpQTzC,28,female,credit card,943,2014-01-11 21:44:39,2014-02-24 9:33:06
71861,IQhgHVoQ,50,male,credit card,944,2012-06-29 1:44:44,2012-09-05 11:17:11
21183,JQcMK7Kw,25,male,credit card,945,2012-03-09 9:02:02,
64049,SZS83G1j,56,mänlich,cash,946,2013-03-27 1:19:38,2014-03-07 17:34:05
69659,EuWshM0y,17,female,credit card,947,2012-02-20 18:49:07,2012-03-20 2:41:08
24494,vxfY9anz,59,female,credit card,948,2012-02-05 21:06:17,2012-06-20 15:35:58
61260,IoAIXYwc,70,female,cash,949,2011-12-28 1:20:26,2012-05-03 14:12:47
34225,C5g6ifZj,45,male,cash,950,2011-09-11 8:22:01,2014-03-20 0:19:55
41236,9QaadiA2,43,male,cash,951,2012-07-29 3:34:12,2012-10-28 17:05:15
26307,13CTCydc,50,male,credit card,952,2013-07-05 6:04:56,
29540,lsbbuWoz,46,male,cash,953,2011-11-17 15:00:32,2013-01-12 20:20:28
42362,6RKmTzjy,25,female,credit card,954,2012-03-05 2:22:20,
39166,RqyR9Zyv,43,male,credit card,955,2012-09-11 5:36:44,
59975,x4pYHlgV,29,male,cash,956,2012-02-01 20:58:46,
57187,7WqX2h7Y,49,male,credit card,957,2013-01-24 3:50:36,
42348,VPBm67LB,43,female,cash,958,2012-03-15 23:47:03,2012-05-11 1:48:17
55922,gcjFUIE5,35,male,cash,959,2012-10-25 13:46:41,2013-03-16 1:10:16
45513,dYQHApCw,19,male,credit card,960,2013-10-22 12:00:55,
55069,SmMXIAPJ,76,male,cash,961,2011-09-22 0:26:32,2012-04-13 13:41:48
40978,jTVJdtrV,53,female,credit card,962,2012-04-06 23:44:17,
81386,JMwG9cKx,64,female,credit card,963,2012-06-06 11:54:06,2013-01-22 20:49:56
45116,TR1g94vu,42,female,credit card,964,2011-06-19 12:01:42,2012-03-21 10:48:01
68587,hSOkjC0H,53,male,credit card,965,2013-07-03 15:06:00,
52198,Xh5IQlKq,66,female,credit card,966,2012-05-09 10:33:14,2014-03-11 18:07:56
60668,R9WZiAue,73,weiblich,cash,967,2012-10-21 8:59:34,2014-04-07 2:41:23
40708,vsGwxJrF,31,male,credit card,968,2013-04-23 22:26:10,
47205,dkjkbYcr,68,male,credit card,969,2012-05-12 10:08:57,2013-03-28 9:46:37
81673,vcYfSvYu,38,female,credit card,970,2011-09-01 17:38:54,2013-01-11 13:17:56
66365,JZsgRRkb,39,female,credit card,971,2012-09-25 20:46:18,2014-01-02 20:46:20
63964,pXvDL0bK,23,male,cash,972,2012-09-27 6:05:19,
53426,hJV6pIKL,52,female,cash,973,2012-04-25 20:04:20,2012-06-06 21:26:29
42139,oqVT8eJL,38,male,credit card,974,2014-01-22 8:05:28,
55845,TFX0Nynn,81,male,cash,975,2011-05-03 3:09:22,2011-08-14 19:27:31
68452,OxxWp3VR,20,male,cash,976,2012-02-06 18:16:28,2013-08-11 5:53:18
59888,caVDslL0,20,weiblich,credit card,977,2013-03-11 21:43:52,2013-12-26 17:51:26
29641,Y4xjEVYs,40,male,credit card,978,2013-09-12 11:04:43,
60877,sUcNBw7u,29,male,cash,979,2012-10-24 14:31:11,2014-01-05 14:43:45
47016,D0x9RSKN,90,male,cash,980,2011-11-30 9:39:09,
39315,X6iyFUAB,42,weiblich,credit card,981,2012-06-02 19:38:32,2014-02-25 21:50:52
52951,qEgENbk8,80,male,cheque,982,2012-01-28 23:10:09,2012-11-08 5:01:05
56389,qoR9gBUN,43,male,credit card,983,2013-03-25 5:17:28,2013-08-19 15:50:42
72253,K1LM1wa2,23,male,credit card,984,2013-01-15 11:24:47,
32410,GcdANJZ9,29,female,credit card,985,2013-01-25 11:46:55,
41173,rjtU2Gp8,44,female,credit card,986,2012-06-15 2:41:15,2012-08-01 17:42:29
36549,BHRbmBG0,37,mänlich,cash,987,2013-04-24 19:32:37,2013-10-12 21:46:34
23720,f6IvQ9iT,26,male,credit card,988,2013-01-21 12:02:53,
43487,3DX3Tb31,21,male,credit card,989,2012-11-24 21:04:21,
50043,DiIeXlNJ,80,weiblich,cheque,990,2013-02-06 16:31:01,2013-11-24 6:34:13
76653,YliWRuTy,50,male,cash,991,2012-02-23 6:53:48,2012-06-18 7:47:14
46280,ol5yiPlF,28,female,credit card,992,2013-09-21 17:34:35,
48847,jNO6ylgr,82,mänlich,cash,993,2013-09-13 19:16:30,
60904,uZZh1OO3,64,male,credit card,994,2013-05-06 3:06:58,
57129,awng4WeD,19,male,credit card,995,2012-05-24 17:45:46,
53081,Hps22IPl,29,female,credit card,996,2013-07-17 2:37:15,
42168,MyTexgxz,84,male,credit card,997,2011-10-13 23:08:14,
92731,nLsFoXDP,20,male,credit card,998,2013-01-06 18:19:47,2013-09-13 12:05:55
61397,9ez07QZ4,19,male,credit card,999,2013-03-24 5:23:53,
